GeoID,AoA,cd,cl,cm,clp,clv,cdp,cdv,cd_stdev,cl_stdev,cm_stdev,cd_stderr,cl_stderr,cm_stderr,cd_ci95,cl_ci95,cm_ci95
LHC149,10,0.226115,1.926588,-0.344698,1.927852,-0.001264,0.203544,0.022571,0.003503,0.014453,0.016514,0.001566,0.006459,0.007381,0.003069,0.012660,0.014466
LHC149,12,0.258247,2.096533,-0.409266,2.098019,-0.001486,0.235705,0.022542,0.004310,0.014789,0.019455,0.001927,0.006611,0.008696,0.003776,0.012957,0.017045
LHC149,14,0.293703,2.247351,-0.484565,2.249080,-0.001729,0.271410,0.022292,0.003987,0.014553,0.020308,0.000891,0.003253,0.004540,0.001747,0.006376,0.008898
LHC149,16,0.326668,2.330356,-0.514910,2.332359,-0.002003,0.304766,0.021902,0.003843,0.012467,0.029100,0.000649,0.002107,0.004918,0.001273,0.004129,0.009639
LHC149,18,0.388795,2.169012,-0.798548,2.170712,-0.001700,0.368523,0.020272,0.014089,0.057666,0.126780,0.002228,0.009118,0.020046,0.004366,0.017871,0.039290
LHC149,20,0.433800,2.218297,-0.787733,2.220190,-0.001893,0.413978,0.019822,0.013294,0.051703,0.115496,0.002102,0.008173,0.018258,0.004119,0.016020,0.035786
LHC149,22,0.521470,2.031818,-1.027221,2.034277,-0.002459,0.502531,0.018938,0.016211,0.052310,0.136830,0.002563,0.008271,0.021635,0.005024,0.016211,0.042404
LHC150,4,0.106789,1.080801,0.062308,1.081712,-0.000911,0.084742,0.022047,0.001136,0.007973,0.013387,0.000507,0.003560,0.005977,0.000994,0.006977,0.011716
LHC150,6,0.126251,1.271981,0.016121,1.273091,-0.001110,0.104041,0.022210,0.001354,0.009452,0.012239,0.000605,0.004226,0.005472,0.001187,0.008282,0.010725
LHC150,8,0.149674,1.458712,-0.032437,1.460020,-0.001308,0.127352,0.022322,0.002183,0.012094,0.012623,0.000975,0.005402,0.005638,0.001911,0.010587,0.011050
LHC150,10,0.177017,1.639741,-0.081160,1.641216,-0.001475,0.154591,0.022426,0.002948,0.014057,0.013911,0.001316,0.006276,0.006210,0.002579,0.012300,0.012173
LHC150,12,0.206610,1.803124,-0.138054,1.804817,-0.001693,0.184198,0.022412,0.003410,0.013602,0.017762,0.001523,0.006075,0.007933,0.002985,0.011908,0.015549
LHC150,14,0.238844,1.943033,-0.194137,1.944953,-0.001920,0.216659,0.022186,0.004892,0.016530,0.026445,0.001264,0.004272,0.006834,0.002478,0.008373,0.013395
LHC150,16,0.270364,2.037193,-0.256957,2.039331,-0.002137,0.248696,0.021667,0.004259,0.014313,0.025358,0.000720,0.002419,0.004286,0.001411,0.004741,0.008400
LHC150,18,0.319356,1.883150,-0.476040,1.884960,-0.001809,0.299277,0.020079,0.011162,0.058476,0.136751,0.001765,0.009245,0.021621,0.003459,0.018121,0.042377
LHC150,20,0.396074,1.757037,-0.673065,1.759216,-0.002178,0.376955,0.019119,0.016516,0.062934,0.159370,0.002611,0.009950,0.025197,0.005118,0.019502,0.049386
LHC150,22,0.438716,1.764539,-0.812050,1.766855,-0.002316,0.420295,0.018421,0.017542,0.061974,0.145424,0.002773,0.009797,0.022988,0.005435,0.019201,0.045057
LHC151,4,0.106789,1.235932,-0.158138,1.236801,-0.000869,0.085039,0.021750,0.001303,0.008196,0.014387,0.000583,0.003664,0.006431,0.001142,0.007181,0.012606
LHC151,6,0.129649,1.435721,-0.211525,1.436865,-0.001143,0.107844,0.021805,0.001682,0.009627,0.015628,0.000752,0.004303,0.006986,0.001473,0.008434,0.013693
LHC151,8,0.157050,1.624809,-0.264337,1.626189,-0.001380,0.135316,0.021735,0.001972,0.011242,0.017426,0.000881,0.005024,0.007787,0.001727,0.009846,0.015263
LHC151,10,0.189178,1.813648,-0.315720,1.815256,-0.001609,0.167543,0.021635,0.002995,0.013292,0.018942,0.001339,0.005941,0.008466,0.002624,0.011645,0.016594
LHC151,12,0.222245,1.952390,-0.331211,1.954233,-0.001843,0.200952,0.021293,0.003664,0.013759,0.020704,0.001638,0.006150,0.009254,0.003210,0.012054,0.018138
LHC151,14,0.256951,2.019282,-0.327390,2.021296,-0.002014,0.236494,0.020457,0.002851,0.010586,0.018720,0.000637,0.002367,0.004185,0.001249,0.004639,0.008203
LHC151,16,0.382700,1.777465,-0.135186,1.780189,-0.002724,0.363958,0.018742,0.008977,0.028737,0.033209,0.002052,0.006570,0.007592,0.004023,0.012877,0.014881
LHC151,18,0.460077,1.738583,-0.139723,1.741845,-0.003262,0.441911,0.018166,0.012447,0.041249,0.045179,0.002006,0.006649,0.007282,0.003932,0.013031,0.014273
LHC151,20,0.523977,1.674451,-0.161415,1.678005,-0.003554,0.506679,0.017297,0.013368,0.039155,0.066046,0.002114,0.006191,0.010442,0.004143,0.012133,0.020466
LHC151,22,0.582745,1.653778,-0.214382,1.657749,-0.003971,0.565684,0.017061,0.010614,0.028787,0.059067,0.001678,0.004552,0.009339,0.003289,0.008921,0.018305
LHC152,4,0.129415,1.350970,-0.139383,1.351951,-0.000981,0.107235,0.022180,0.001379,0.008520,0.013430,0.000615,0.003802,0.005994,0.001206,0.007453,0.011748
LHC152,6,0.153284,1.549484,-0.195871,1.550689,-0.001205,0.131058,0.022227,0.001498,0.007748,0.014787,0.000669,0.003458,0.006599,0.001311,0.006777,0.012933
LHC152,8,0.182702,1.744791,-0.250962,1.746249,-0.001458,0.160396,0.022306,0.002355,0.012172,0.017686,0.001053,0.005443,0.007908,0.002064,0.010668,0.015500
LHC152,10,0.215973,1.931840,-0.301365,1.933564,-0.001724,0.193669,0.022304,0.003337,0.013867,0.020423,0.001491,0.006198,0.009128,0.002923,0.012147,0.017890
LHC152,12,0.250207,2.088459,-0.336812,2.090456,-0.001997,0.228037,0.022170,0.003628,0.013607,0.022966,0.001622,0.006085,0.010270,0.003179,0.011926,0.020129
LHC152,14,0.283799,2.201300,-0.340844,2.203528,-0.002227,0.261993,0.021806,0.004067,0.013499,0.021576,0.000909,0.003018,0.004824,0.001782,0.005915,0.009454
LHC152,16,0.325308,2.264701,-0.296999,2.267117,-0.002416,0.304140,0.021168,0.004358,0.014075,0.023700,0.000737,0.002379,0.004005,0.001444,0.004662,0.007850
LHC152,18,0.445895,2.015068,-0.098077,2.018076,-0.003008,0.426163,0.019732,0.025626,0.055951,0.053261,0.004052,0.008846,0.008421,0.007941,0.017339,0.016505
LHC152,20,0.508130,1.870844,-0.258409,1.873854,-0.003010,0.489601,0.018529,0.018188,0.053534,0.073852,0.002896,0.008524,0.011759,0.005676,0.016707,0.023048
LHC152,22,0.600368,1.857870,-0.229625,1.861674,-0.003804,0.582467,0.017901,0.026861,0.076174,0.077557,0.004246,0.012042,0.012260,0.008322,0.023602,0.024030
LHC153,4,0.073015,0.946531,-0.080648,0.947326,-0.000795,0.051261,0.021754,0.001359,0.008904,0.010543,0.001228,0.008043,0.009523,0.002406,0.015764,0.018665
LHC153,6,0.090893,1.143131,-0.137601,1.144176,-0.001045,0.069169,0.021724,0.001252,0.008087,0.017272,0.000559,0.003615,0.007720,0.001096,0.007085,0.015131
LHC153,8,0.113250,1.337123,-0.191166,1.338410,-0.001288,0.091604,0.021646,0.002113,0.011457,0.015834,0.000945,0.005124,0.007081,0.001852,0.010043,0.013879
LHC153,10,0.140666,1.526241,-0.236654,1.527806,-0.001566,0.119084,0.021582,0.002625,0.012741,0.014823,0.001174,0.005696,0.006627,0.002300,0.011164,0.012989
LHC153,12,0.171500,1.692074,-0.262091,1.693918,-0.001844,0.150068,0.021432,0.003027,0.012561,0.018262,0.001353,0.005615,0.008164,0.002652,0.011006,0.016002
LHC153,14,0.205524,1.817290,-0.253297,1.819373,-0.002083,0.184421,0.021104,0.002672,0.009663,0.017910,0.000597,0.002160,0.004004,0.001171,0.004234,0.007849
LHC153,16,0.251340,1.889546,-0.197230,1.891895,-0.002349,0.230767,0.020573,0.003934,0.013240,0.022908,0.000786,0.002646,0.004577,0.001541,0.005185,0.008972
LHC153,18,0.387106,1.678316,-0.089948,1.681542,-0.003226,0.367525,0.019581,0.010744,0.030705,0.032231,0.001707,0.004879,0.005121,0.003346,0.009562,0.010038
LHC153,20,0.453891,1.661917,-0.111736,1.665508,-0.003591,0.434825,0.019066,0.010717,0.032739,0.036843,0.001778,0.005432,0.006113,0.003485,0.010646,0.011981
LHC153,22,0.530294,1.716592,-0.194701,1.720421,-0.003829,0.511642,0.018652,0.010851,0.030037,0.053808,0.001745,0.004830,0.008653,0.003420,0.009467,0.016960
LHC154,4,0.122158,1.184381,0.013948,1.185360,-0.000979,0.099988,0.022170,0.001347,0.008398,0.015080,0.000602,0.003751,0.006736,0.001179,0.007352,0.013202
LHC154,6,0.143152,1.375040,-0.036919,1.376195,-0.001155,0.120930,0.022222,0.001585,0.009607,0.014168,0.000707,0.004286,0.006321,0.001386,0.008401,0.012389
LHC154,8,0.168307,1.564822,-0.093128,1.566157,-0.001335,0.146025,0.022282,0.001916,0.010977,0.016371,0.000857,0.004909,0.007321,0.001679,0.009621,0.014349
LHC154,10,0.195908,1.737048,-0.152338,1.738506,-0.001458,0.173643,0.022265,0.003047,0.013747,0.016090,0.001360,0.006134,0.007179,0.002665,0.012023,0.014072
LHC154,12,0.225370,1.894322,-0.211241,1.895950,-0.001627,0.203138,0.022232,0.003572,0.013526,0.019028,0.001595,0.006039,0.008495,0.003126,0.011836,0.016651
LHC154,14,0.256792,2.023018,-0.285761,2.024823,-0.001805,0.234879,0.021914,0.003803,0.013674,0.023550,0.000850,0.003057,0.005265,0.001666,0.005992,0.010319
LHC154,16,0.292072,2.121312,-0.332343,2.123461,-0.002149,0.270549,0.021523,0.004190,0.015720,0.026284,0.000708,0.002657,0.004443,0.001388,0.005208,0.008708
LHC154,18,0.364403,1.701107,-0.613645,1.703221,-0.002114,0.345172,0.019231,0.017871,0.075595,0.188532,0.002825,0.011950,0.029803,0.005537,0.023422,0.058414
LHC154,20,0.417127,1.745856,-0.737779,1.748167,-0.002311,0.398586,0.018541,0.016115,0.057830,0.179369,0.002550,0.009149,0.028378,0.004997,0.017933,0.055621
LHC154,22,0.464440,1.770533,-0.878661,1.772924,-0.002391,0.446726,0.017714,0.013114,0.046368,0.163695,0.002073,0.007331,0.025880,0.004064,0.014368,0.050725
LHC155,4,0.133775,1.351780,-0.184188,1.352358,-0.000578,0.111575,0.022200,0.001732,0.010407,0.016962,0.000773,0.004644,0.007570,0.001515,0.009103,0.014837
LHC155,6,0.155111,1.522868,-0.218490,1.523645,-0.000777,0.132762,0.022349,0.001701,0.010318,0.015133,0.000759,0.004606,0.006755,0.001488,0.009027,0.013239
LHC155,8,0.184833,1.728430,-0.282713,1.729386,-0.000956,0.162236,0.022597,0.002691,0.015235,0.014875,0.001201,0.006802,0.006641,0.002354,0.013331,0.013016
LHC155,10,0.218463,1.936843,-0.359956,1.938006,-0.001163,0.195699,0.022764,0.003764,0.015902,0.016902,0.001681,0.007101,0.007547,0.003294,0.013917,0.014792
LHC155,12,0.252879,2.106776,-0.409162,2.108204,-0.001428,0.230135,0.022744,0.003459,0.012532,0.020086,0.001545,0.005596,0.008969,0.003028,0.010968,0.017580
LHC155,14,0.283376,2.213282,-0.457868,2.214942,-0.001660,0.261010,0.022366,0.003724,0.012663,0.020997,0.000833,0.002831,0.004694,0.001632,0.005549,0.009201
LHC155,16,0.310274,2.215477,-0.501799,2.217324,-0.001848,0.288602,0.021672,0.004736,0.020903,0.037580,0.000800,0.003533,0.006351,0.001569,0.006924,0.012448
LHC155,18,0.369686,2.122621,-0.592746,2.124394,-0.001772,0.349390,0.020296,0.013320,0.045878,0.125723,0.002106,0.007252,0.019874,0.004127,0.014215,0.038953
LHC155,20,0.423667,2.096883,-0.628576,2.098805,-0.001922,0.404062,0.019606,0.017775,0.069957,0.124848,0.002810,0.011060,0.019737,0.005508,0.021677,0.038685
LHC155,22,0.470918,2.062961,-0.585390,2.065195,-0.002234,0.451909,0.019009,0.014615,0.055449,0.113189,0.002311,0.008766,0.017894,0.004529,0.017182,0.035073
LHC156,4,0.088302,1.115861,-0.134405,1.116750,-0.000889,0.066408,0.021894,0.001178,0.008441,0.013788,0.000526,0.003770,0.006158,0.001031,0.007389,0.012069
LHC156,6,0.108859,1.312369,-0.191166,1.313544,-0.001175,0.087036,0.021823,0.001558,0.009797,0.014420,0.000696,0.004376,0.006441,0.001364,0.008577,0.012625
LHC156,8,0.134127,1.504461,-0.245059,1.505892,-0.001431,0.112462,0.021665,0.002201,0.011771,0.016776,0.000984,0.005264,0.007503,0.001929,0.010318,0.014706
LHC156,10,0.162758,1.676624,-0.298253,1.678278,-0.001654,0.141318,0.021440,0.002840,0.013461,0.017857,0.001269,0.006014,0.007978,0.002487,0.011787,0.015636
LHC156,12,0.194215,1.822895,-0.335742,1.824765,-0.001869,0.173130,0.021085,0.003167,0.012290,0.020610,0.001416,0.005495,0.009216,0.002776,0.010771,0.018062
LHC156,14,0.227445,1.919082,-0.342384,1.921109,-0.002026,0.206983,0.020462,0.003773,0.012957,0.021694,0.000844,0.002897,0.004850,0.001653,0.005678,0.009506
LHC156,16,0.270472,1.948211,-0.303992,1.950529,-0.002318,0.250822,0.019650,0.004193,0.014250,0.028141,0.000709,0.002409,0.004756,0.001389,0.004721,0.009322
LHC156,18,0.416968,1.626099,-0.405040,1.628773,-0.002674,0.399208,0.017760,0.021552,0.067496,0.154743,0.003407,0.010670,0.024463,0.006678,0.020914,0.047947
LHC156,20,0.493476,1.557421,-0.550598,1.560370,-0.002949,0.476405,0.017070,0.021676,0.063440,0.165859,0.003427,0.010029,0.026221,0.006716,0.019658,0.051393
LHC156,22,0.561353,1.512281,-0.614991,1.515582,-0.003301,0.545125,0.016228,0.018821,0.050254,0.157943,0.002975,0.007945,0.024970,0.005832,0.015572,0.048941
LHC157,4,0.101558,1.211189,-0.220817,1.211955,-0.000767,0.079641,0.021917,0.001299,0.007535,0.012328,0.000777,0.004509,0.007376,0.001524,0.008837,0.014457
LHC157,6,0.122700,1.405673,-0.279401,1.406702,-0.001029,0.100791,0.021908,0.001564,0.009360,0.015502,0.000699,0.004183,0.006928,0.001370,0.008199,0.013580
LHC157,8,0.149187,1.597377,-0.329898,1.598648,-0.001271,0.127349,0.021838,0.002105,0.011449,0.017232,0.000941,0.005119,0.007705,0.001845,0.010034,0.015103
LHC157,10,0.180360,1.779617,-0.373142,1.781154,-0.001537,0.158675,0.021685,0.002179,0.009333,0.014933,0.001011,0.004333,0.006932,0.001982,0.008492,0.013586
LHC157,12,0.213753,1.923105,-0.384394,1.924900,-0.001794,0.192386,0.021367,0.003017,0.013330,0.017980,0.001349,0.005961,0.008040,0.002644,0.011683,0.015758
LHC157,14,0.250785,2.018607,-0.352630,2.020672,-0.002065,0.230006,0.020779,0.002695,0.010321,0.017128,0.000605,0.002316,0.003844,0.001185,0.004540,0.007534
LHC157,16,0.384925,1.775042,-0.129574,1.777938,-0.002896,0.365675,0.019250,0.009836,0.036671,0.033734,0.001840,0.006861,0.006312,0.003607,0.013448,0.012371
LHC157,18,0.447253,1.713929,-0.111159,1.717253,-0.003324,0.428371,0.018882,0.011737,0.044680,0.036916,0.001856,0.007065,0.005837,0.003637,0.013846,0.011440
LHC157,20,0.528116,1.716947,-0.274021,1.720257,-0.003311,0.510167,0.017949,0.020140,0.062384,0.084290,0.003184,0.009863,0.013327,0.006241,0.019332,0.026120
LHC157,22,0.598517,1.734224,-0.264395,1.738104,-0.003881,0.580933,0.017585,0.011597,0.028518,0.062662,0.001834,0.004509,0.009907,0.003594,0.008837,0.019418
LHC158,4,0.125580,1.338933,-0.186030,1.339833,-0.000899,0.103614,0.021967,0.001320,0.007971,0.014281,0.000590,0.003562,0.006381,0.001156,0.006981,0.012507
LHC158,6,0.148787,1.534316,-0.241505,1.535432,-0.001116,0.126821,0.021966,0.001733,0.010054,0.014228,0.000775,0.004496,0.006362,0.001518,0.008812,0.012470
LHC158,8,0.177363,1.724380,-0.296732,1.725731,-0.001351,0.155375,0.021988,0.002423,0.012717,0.016313,0.001083,0.005684,0.007292,0.002123,0.011142,0.014292
LHC158,10,0.211270,1.922307,-0.357707,1.923909,-0.001602,0.189313,0.021957,0.002909,0.012546,0.018517,0.001301,0.005610,0.008280,0.002549,0.010995,0.016228
LHC158,12,0.246720,2.071279,-0.369620,2.073156,-0.001877,0.224970,0.021751,0.003418,0.012974,0.020357,0.001529,0.005801,0.009102,0.002996,0.011371,0.017840
LHC158,14,0.282766,2.151361,-0.340189,2.153521,-0.002159,0.261578,0.021188,0.003806,0.013207,0.020090,0.000851,0.002953,0.004492,0.001668,0.005789,0.008805
LHC158,16,0.400644,1.880607,-0.096882,1.883506,-0.002898,0.381064,0.019580,0.017889,0.046998,0.041830,0.003023,0.007942,0.007068,0.005925,0.015566,0.013854
LHC158,18,0.478016,1.812290,-0.077187,1.815666,-0.003376,0.458951,0.019065,0.013111,0.049712,0.045782,0.002073,0.007860,0.007239,0.004063,0.015405,0.014188
LHC158,20,0.544312,1.787096,-0.142592,1.790668,-0.003572,0.525768,0.018544,0.015095,0.048354,0.049569,0.002386,0.007645,0.007837,0.004677,0.014984,0.015360
LHC158,22,0.623022,1.797862,-0.235746,1.801742,-0.003880,0.605351,0.017671,0.015122,0.037604,0.063607,0.002391,0.005945,0.010057,0.004686,0.011653,0.019711
LHC159,4,0.121425,1.298880,-0.171160,1.299589,-0.000710,0.099070,0.022355,0.001286,0.008808,0.013795,0.000632,0.004329,0.006781,0.001239,0.008485,0.013290
LHC159,6,0.143752,1.482635,-0.227179,1.483564,-0.000929,0.121336,0.022416,0.001523,0.010059,0.014071,0.000681,0.004497,0.006291,0.001334,0.008814,0.012330
LHC159,8,0.171101,1.673509,-0.281335,1.674615,-0.001106,0.148597,0.022505,0.002232,0.012140,0.015616,0.000998,0.005426,0.006979,0.001955,0.010634,0.013680
LHC159,10,0.201582,1.854861,-0.339582,1.856141,-0.001280,0.179058,0.022524,0.003101,0.014316,0.017208,0.001384,0.006392,0.007683,0.002714,0.012528,0.015059
LHC159,12,0.234882,2.018528,-0.401544,2.020044,-0.001516,0.212427,0.022455,0.003439,0.013675,0.020390,0.001538,0.006116,0.009120,0.003014,0.011988,0.017874
LHC159,14,0.268322,2.156703,-0.469552,2.158416,-0.001713,0.246194,0.022127,0.003693,0.012566,0.022357,0.000825,0.002809,0.004997,0.001618,0.005505,0.009794
LHC159,16,0.303733,2.247343,-0.498703,2.249339,-0.001995,0.281946,0.021787,0.004139,0.015295,0.024804,0.000700,0.002585,0.004193,0.001371,0.005067,0.008218
LHC159,18,0.359234,2.107065,-0.703511,2.108863,-0.001798,0.338776,0.020458,0.013006,0.054215,0.118723,0.002056,0.008571,0.018769,0.004030,0.016799,0.036787
LHC159,20,0.446748,1.934036,-0.883995,1.936393,-0.002357,0.427220,0.019527,0.016288,0.064882,0.196046,0.002575,0.010257,0.030993,0.005047,0.020105,0.060747
LHC159,22,0.498640,1.941862,-0.990602,1.944325,-0.002463,0.480105,0.018534,0.017562,0.060094,0.220571,0.002776,0.009499,0.034867,0.005441,0.018619,0.068339
LHC160,4,0.072298,0.920179,-0.189373,0.920708,-0.000528,0.050761,0.021537,0.001125,0.008253,0.013820,0.000502,0.003685,0.006170,0.000984,0.007222,0.012093
LHC160,6,0.089357,1.118159,-0.238257,1.118855,-0.000696,0.067596,0.021762,0.001545,0.009388,0.014003,0.000691,0.004198,0.006263,0.001354,0.008229,0.012275
LHC160,8,0.110783,1.313885,-0.295925,1.314787,-0.000902,0.088887,0.021896,0.002225,0.011956,0.014943,0.000995,0.005347,0.006682,0.001950,0.010480,0.013098
LHC160,10,0.136863,1.507950,-0.341374,1.509073,-0.001123,0.114825,0.022038,0.002990,0.014022,0.015289,0.001337,0.006270,0.006836,0.002620,0.012289,0.013399
LHC160,12,0.165909,1.688009,-0.377393,1.689383,-0.001374,0.143805,0.022105,0.002696,0.009594,0.017808,0.001206,0.004290,0.007963,0.002363,0.008408,0.015607
LHC160,14,0.198886,1.853600,-0.413232,1.855230,-0.001630,0.176760,0.022125,0.003370,0.011488,0.019899,0.000753,0.002568,0.004448,0.001476,0.005033,0.008717
LHC160,16,0.232667,1.982014,-0.434178,1.983791,-0.001777,0.210656,0.022011,0.003507,0.011606,0.021020,0.000593,0.001962,0.003553,0.001162,0.003845,0.006964
LHC160,18,0.290176,1.976254,-0.633578,1.977807,-0.001553,0.268920,0.021256,0.008095,0.035949,0.070464,0.001280,0.005682,0.011138,0.002508,0.011138,0.021831
LHC160,20,0.349340,2.006911,-0.685519,2.008633,-0.001721,0.328897,0.020443,0.011569,0.041015,0.081514,0.001829,0.006485,0.012888,0.003585,0.012710,0.025260
LHC160,22,0.416515,2.049262,-0.721796,2.051213,-0.001952,0.396680,0.019835,0.014613,0.051969,0.107649,0.002310,0.008216,0.017018,0.004528,0.016103,0.033355
LHC161,4,0.075148,0.845229,-0.040715,0.845906,-0.000677,0.053396,0.021752,0.001410,0.008310,0.013332,0.000630,0.003713,0.005957,0.001235,0.007278,0.011677
LHC161,6,0.091353,1.045651,-0.094834,1.046488,-0.000837,0.069487,0.021866,0.001329,0.008854,0.016524,0.000594,0.003955,0.007380,0.001164,0.007751,0.014466
LHC161,8,0.111584,1.242578,-0.148596,1.243579,-0.001001,0.089677,0.021907,0.001842,0.009586,0.013531,0.000823,0.004281,0.006043,0.001613,0.008391,0.011844
LHC161,10,0.136953,1.437656,-0.203284,1.438884,-0.001228,0.114922,0.022031,0.002823,0.012788,0.016916,0.001262,0.005717,0.007562,0.002474,0.011205,0.014822
LHC161,12,0.166643,1.625206,-0.251594,1.626697,-0.001490,0.144430,0.022212,0.003208,0.012948,0.018286,0.001432,0.005779,0.008162,0.002806,0.011328,0.015997
LHC161,14,0.199383,1.801453,-0.289359,1.803197,-0.001744,0.177091,0.022293,0.003332,0.011397,0.019861,0.000745,0.002547,0.004439,0.001460,0.004992,0.008700
LHC161,16,0.234619,1.957205,-0.312821,1.959195,-0.001989,0.212315,0.022305,0.003311,0.010941,0.019275,0.000559,0.001849,0.003257,0.001097,0.003624,0.006384
LHC161,18,0.273011,2.091243,-0.349175,2.093352,-0.002109,0.250901,0.022111,0.003691,0.010855,0.021173,0.000583,0.001716,0.003347,0.001144,0.003363,0.006560
LHC161,20,0.312474,2.183595,-0.391235,2.185673,-0.002079,0.290676,0.021798,0.004429,0.012861,0.030723,0.000700,0.002033,0.004857,0.001372,0.003985,0.009519
LHC161,22,0.408393,2.094744,-0.643851,2.096597,-0.001854,0.388468,0.019925,0.013229,0.042484,0.097618,0.002091,0.006716,0.015431,0.004099,0.013163,0.030245
LHC162,4,0.071910,0.955773,-0.064620,0.956658,-0.000885,0.050242,0.021668,0.000785,0.006183,0.012890,0.000491,0.003869,0.008067,0.000963,0.007583,0.015811
LHC162,6,0.090019,1.150160,-0.117151,1.151325,-0.001165,0.068427,0.021592,0.001558,0.009721,0.014576,0.000696,0.004346,0.006516,0.001365,0.008517,0.012771
LHC162,8,0.112722,1.340698,-0.167958,1.342123,-0.001425,0.091242,0.021480,0.001799,0.008836,0.016356,0.000804,0.003949,0.007310,0.001576,0.007740,0.014327
LHC162,10,0.140053,1.518922,-0.219419,1.520583,-0.001660,0.118823,0.021230,0.002743,0.012910,0.016406,0.001226,0.005773,0.007336,0.002404,0.011314,0.014378
LHC162,12,0.169097,1.663799,-0.257279,1.665661,-0.001862,0.148167,0.020930,0.003876,0.015501,0.019098,0.001733,0.006930,0.008538,0.003396,0.013583,0.016735
LHC162,14,0.200346,1.761265,-0.258064,1.763255,-0.001990,0.180036,0.020310,0.002869,0.010932,0.020549,0.000641,0.002444,0.004594,0.001257,0.004791,0.009005
LHC162,16,0.246384,1.825829,-0.225413,1.828092,-0.002263,0.226682,0.019702,0.004078,0.014917,0.026262,0.000793,0.002900,0.005105,0.001554,0.005683,0.010006
LHC162,18,0.390262,1.561098,-0.264503,1.563822,-0.002725,0.372562,0.017699,0.022392,0.065529,0.110699,0.003540,0.010360,0.017502,0.006939,0.020306,0.034303
LHC162,20,0.457611,1.486126,-0.516294,1.488914,-0.002788,0.440509,0.017101,0.019604,0.057856,0.131608,0.003331,0.009829,0.022360,0.006528,0.019266,0.043825
LHC162,22,0.539002,1.473427,-0.524814,1.476563,-0.003136,0.522660,0.016342,0.019604,0.053567,0.167562,0.003099,0.008469,0.026493,0.006075,0.016600,0.051925
LHC163,4,0.138626,1.397644,-0.136157,1.398645,-0.001001,0.116418,0.022209,0.001425,0.008568,0.013058,0.000636,0.003823,0.005826,0.001247,0.007493,0.011420
LHC163,6,0.163501,1.593526,-0.190275,1.594760,-0.001234,0.141264,0.022237,0.001825,0.010929,0.013790,0.000815,0.004879,0.006156,0.001597,0.009562,0.012066
LHC163,8,0.193490,1.789740,-0.246456,1.791227,-0.001487,0.171149,0.022341,0.002547,0.013907,0.014428,0.001138,0.006212,0.006445,0.002230,0.012175,0.012632
LHC163,10,0.225924,1.968018,-0.300217,1.969751,-0.001732,0.203591,0.022333,0.003234,0.014554,0.018470,0.001445,0.006503,0.008253,0.002832,0.012746,0.016177
LHC163,12,0.259031,2.120415,-0.339298,2.122394,-0.001979,0.236829,0.022202,0.003511,0.012371,0.020540,0.001569,0.005530,0.009181,0.003076,0.010839,0.017995
LHC163,14,0.290347,2.221441,-0.358517,2.223571,-0.002130,0.268615,0.021732,0.003640,0.012945,0.021514,0.000814,0.002894,0.004809,0.001595,0.005672,0.009426
LHC163,16,0.306488,2.168511,-0.431764,2.170554,-0.002043,0.285941,0.020547,0.005164,0.027456,0.059173,0.000873,0.004640,0.010001,0.001711,0.009095,0.019602
LHC163,18,0.379383,2.083992,-0.531305,2.086012,-0.002019,0.360304,0.019079,0.011101,0.054090,0.141337,0.001755,0.008550,0.022341,0.003439,0.016758,0.043788
LHC163,20,0.514889,1.867559,-0.239591,1.870623,-0.003064,0.497093,0.017795,0.018427,0.052299,0.108100,0.002913,0.008269,0.017091,0.005710,0.016207,0.033499
LHC163,22,0.606238,1.842653,-0.218835,1.846416,-0.003763,0.588754,0.017484,0.017676,0.051657,0.082261,0.002794,0.008166,0.013004,0.005477,0.016005,0.025488
LHC164,4,0.120639,1.293227,-0.205195,1.293825,-0.000597,0.098364,0.022274,0.001216,0.008428,0.014118,0.000543,0.003762,0.006302,0.001064,0.007374,0.012352
LHC164,6,0.142856,1.484716,-0.262242,1.485498,-0.000782,0.120410,0.022447,0.001510,0.009142,0.014214,0.000674,0.004080,0.006344,0.001321,0.007997,0.012433
LHC164,8,0.170311,1.676802,-0.312215,1.677766,-0.000963,0.147677,0.022634,0.002189,0.011689,0.015623,0.000979,0.005226,0.006984,0.001918,0.010242,0.013688
LHC164,10,0.200767,1.855913,-0.361726,1.857089,-0.001176,0.178047,0.022721,0.003092,0.014809,0.016862,0.001380,0.006611,0.007528,0.002705,0.012958,0.014755
LHC164,12,0.235604,2.035589,-0.415775,2.037031,-0.001442,0.212842,0.022762,0.003554,0.013918,0.020439,0.001587,0.006214,0.009126,0.003110,0.012180,0.017886
LHC164,14,0.269495,2.185332,-0.458084,2.186998,-0.001667,0.246871,0.022624,0.002771,0.010297,0.016231,0.000619,0.002302,0.003629,0.001214,0.004512,0.007112
LHC164,16,0.293282,2.219939,-0.566123,2.221541,-0.001603,0.271125,0.022158,0.004390,0.018638,0.038160,0.000742,0.003150,0.006449,0.001454,0.006174,0.012640
LHC164,18,0.357667,2.188743,-0.708454,2.190373,-0.001631,0.336672,0.020995,0.016104,0.063164,0.115564,0.002546,0.009986,0.018271,0.004990,0.019573,0.035812
LHC164,20,0.421506,2.215061,-0.816420,2.216821,-0.001760,0.401128,0.020378,0.017521,0.059936,0.129541,0.002770,0.009476,0.020480,0.005429,0.018572,0.040140
